65,기초교양,1120001,24,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/환경융합학부/1                                                          ,30,교양교육원,,,401373,이강숙,강사,"월5,목5(60주년기념관 602)",,N,,N
66,기초교양,1120001,25,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/환경융합학부/1                                                          ,30,교양교육원,,,400600,이수림,강사,"월5,목,5(60주년기념관 603)",,N,,N
67,기초교양,1120001,26,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/농업생명과학대학/생물자원과학부/1  춘천캠퍼스/농업생명과학대학/원예·농업자원경제학부/1                                                        ,30,교양교육원,,,400595,김효실,강사,"수8,9,금2(60주년기념관 315)",,N,,N
68,기초교양,1120001,27,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/동물생명과학대학/동물산업융합학과/1                                                          ,30,교양교육원,,,400589,김소희,강사,"수1,2,금3(60주년기념관 209)",,N,,N
69,기초교양,1120001,28,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/동물생명과학대학/동물응용과학과/1                                                          ,30,교양교육원,,,400593,박용준,강사,"수1,2,금3(60주년기념관 602)",,N,,N
70,기초교양,1120001,29,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/동물생명과학대학/동물자원과학과/1                                                          ,30,교양교육원,,,400583,김영지,강사,"수1,2,금3(60주년기념관 402)",,N,,N
71,기초교양,1120001,30,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/동물생명과학대학/동물자원과학과/1  춘천캠퍼스/동물생명과학대학/동물산업융합학과/1  춘천캠퍼스/동물생명과학대학/동물응용과학과/1                                                      ,30,교양교육원,,,400597,김미자,강사,"수1,2,금3(60주년기념관 313)",,N,,N
72,기초교양,1120001,31,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1                                                          ,30,교양교육원,,,400588,조비결,강사,"화8,9,수6(60주년기념관 313)",,N,,N
73,기초교양,1120001,32,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1                                                          ,30,교양교육원,,,400587,하재선,강사,"월4,목4(60주년기념관 502)",,N,,N
74,기초교양,1120001,33,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1                                                          ,30,교양교육원,,,400592,김소지,강사,"월4,목4(60주년기념관 503)",,N,,N
75,기초교양,1120001,34,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1                                                          ,30,교양교육원,,,401373,이강숙,강사,"월4,목4(60주년기념관 602)",,N,,N
76,기초교양,1120001,35,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1                                                          ,30,교양교육원,,,400585,허재연,강사,"월4,목4(60주년기념관 603)",,N,,N
77,기초교양,1120001,36,기본영어(읽기쓰기),3-3-0-0,글로벌의사소통,춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1                                                          ,30,교양교육원,,,401170,임나현,강사,"월4,목4(60주년기념관 315)",,N,,N
